Q1,Q2,Q3,Q4,Q5,Q32,Q34,Q35,Q36,Q44,Q48,Q49,Q51,Q52,Q53,Q67,Q89
4,2,2,2,E,1,1,1,1,1,1,1,1,1,1,1,#NULL!
4,2,2,2,E,2,1,2,5,3,4,1,1,1,1,1,#NULL!
4,1,2,2,E,1,1,#NULL!,#NULL!,1,1,1,1,1,1,1,#NULL!
4,1,2,1,E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
4,2,2,2,E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
4,2,2,#NULL!,E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
5,1,#NULL!,2,E,4,1,3,4,3,2,1,1,1,1,1,#NULL!
4,2,2,2,E,1,1,2,4,1,1,1,1,1,1,1,#NULL!
4,2,2,1,E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
4,2,2,2,E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
4,2,2,2,E,1,1,#NULL!,#NULL!,1,1,1,1,1,1,2,#NULL!
5,2,2,2,E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
5,1,2,2,E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
5,2,2,2,E,6,1,2,5,4,6,1,1,1,1,1,#NULL!
5,1,2,2,E,1,1,1,1,1,1,1,1,1,1,1,#NULL!
4,1,2,2,E,6,#NULL!,2,#NULL!,#NULL!,3,1,2,4,#NULL!,#NULL!,#NULL!
5,1,2,2,E,1,2,1,1,1,1,1,1,1,1,2,#NULL!
4,1,2,2,E,1,1,1,1,3,1,1,1,1,1,1,#NULL!
4,1,2,2,E,1,1,1,1,1,1,1,1,1,1,1,#NULL!
4,2,2,2,E,1,1,#NULL!,#NULL!,1,6,1,1,1,1,3,#NULL!
4,2,2,2,E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
5,2,3,2,A,1,1,1,1,1,1,1,1,1,1,1,#NULL!
4,1,2,1,E,2,1,4,3,#NULL!,2,1,1,1,1,1,#NULL!
6,1,4,2,E,1,2,1,1,1,1,1,1,1,1,#NULL!,#NULL!
6,2,3,2,E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
6,2,3,#NULL!,B,1,1,#NULL!,#NULL!,1,#NULL!,2,1,2,2,2,#NULL!
6,2,4,2,E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
7,2,4,2,E,1,1,1,1,1,1,1,1,1,1,4,#NULL!
5,2,3,1,C,7,1,3,4,#NULL!,#NULL!,6,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!
5,1,3,2,E,1,1,2,5,4,3,1,1,1,1,1,#NULL!
6,1,4,2,E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
5,2,3,2,E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
7,1,4,1,B,4,#NULL!,#NULL!,#NULL!,2,1,3,1,1,1,1,#NULL!
7,2,1,1,E,7,#NULL!,6,6,1,1,#NULL!,6,1,#NULL!,#NULL!,#NULL!
5,1,3,2,C,1,1,#NULL!,#NULL!,1,1,1,1,1,1,1,#NULL!
6,2,3,2,E,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,3,1,1,#NULL!
5,2,3,2,A,4,#NULL!,#NULL!,5,6,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,#NULL!
7,2,4,2,D,1,2,1,1,1,1,1,1,1,1,1,#NULL!
7,2,4,2,C,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,1,3,1,1,#NULL!
6,1,4,2,E,1,1,1,1,#NULL!,#NULL!,1,2,2,2,2,#NULL!
5,2,#NULL!,#NULL!,C,6,#NULL!,3,3,4,1,3,1,2,4,1,#NULL!
5,2,#NULL!,1,C,4,1,2,2,#NULL!,1,2,1,3,1,2,#NULL!
5,2,3,1,,2,1,3,2,3,2,5,1,1,#NULL!,1,#NULL!
4,2,2,1,,2,#NULL!,#NULL!,#NULL!,1,1,1,1,1,1,1,#NULL!
7,2,4,#NULL!,C,2,1,2,2,3,#NULL!,#NULL!,2,3,4,4,#NULL!
6,2,4,1,E,2,#NULL!,#NULL!,#NULL!,3,#NULL!,1,3,4,4,3,#NULL!
4,2,2,2,E,1,#NULL!,7,6,#NULL!,1,2,3,4,5,1,#NULL!
1,1,1,1,A,1,1,1,1,3,3,3,3,2,1,1,#NULL!
2,2,3,#NULL!,B,2,#NULL!,4,2,2,#NULL!,4,4,1,2,3,#NULL!
5,2,3,2,C,2,#NULL!,#NULL!,#NULL!,3,1,2,1,2,1,2,#NULL!
6,2,4,2,E,1,1,1,1,1,1,1,1,1,1,1,#NULL!
1,1,2,1,E,2,#NULL!,3,2,3,#NULL!,4,5,5,5,#NULL!,#NULL!
6,#NULL!,5,#NULL!,D,1,#NULL!,#NULL!,#NULL!,1,#NULL!,2,1,5,4,3,#NULL!
1,2,3,#NULL!,C,2,#NULL!,1,1,1,#NULL!,2,1,2,3,3,#NULL!
5,2,2,2,E,2,#NULL!,#NULL!,#NULL!,3,3,3,3,3,3,2,#NULL!
1,#NULL!,4,#NULL!,D,4,#NULL!,4,6,4,#NULL!,3,1,2,3,3,#NULL!
6,1,4,2,E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
6,1,4,2,C,1,1,3,5,1,2,1,1,1,1,1,#NULL!
6,2,4,2,C,1,1,1,1,1,2,1,1,1,1,1,#NULL!
7,1,4,2,E,1,1,#NULL!,#NULL!,1,1,1,1,1,1,1,#NULL!
6,1,4,2,C,1,1,4,6,1,1,1,1,1,1,4,#NULL!
6,2,4,2,C E,3,1,3,5,3,3,1,1,1,1,1,#NULL!
6,1,4,2,E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
5,2,2,1,E,1,1,1,1,1,2,1,1,1,1,1,#NULL!
3,2,2,2,E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
4,2,2,2,B  E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
5,2,3,2,E,1,1,4,2,4,4,1,1,1,4,1,#NULL!
6,2,4,2,A   E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
4,2,1,2,E,1,1,#NULL!,#NULL!,3,1,1,1,1,3,1,#NULL!
3,2,1,2,E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
4,2,1,2,E,1,1,2,5,1,1,1,1,1,1,1,#NULL!
4,2,2,2,E,1,2,1,1,1,1,1,1,1,1,4,#NULL!
3,2,1,2,E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
3,2,1,2,E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
6,2,3,2,E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
3,2,1,2,E,1,1,1,1,1,1,1,1,1,1,4,#NULL!
3,2,1,2,E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
3,2,1,2,E,4,1,5,2,5,5,4,1,1,1,1,#NULL!
1,1,1,1,A,1,1,1,1,1,1,1,1,1,1,1,#NULL!
3,2,1,2,E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
3,1,1,2,E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
3,1,1,1,,1,2,1,1,1,1,1,1,1,1,1,#NULL!
3,2,1,2,E,1,1,3,5,3,1,1,1,1,1,1,#NULL!
3,2,1,2,E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
3,2,1,2,E,1,#NULL!,#NULL!,#NULL!,2,1,1,1,1,1,#NULL!,#NULL!
4,1,1,2,E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
3,2,1,2,E,1,2,1,1,1,1,1,1,1,1,2,#NULL!
3,1,1,2,E,1,1,3,5,2,2,1,1,1,1,1,#NULL!
3,2,1,2,E,1,1,2,5,1,1,1,1,1,1,1,#NULL!
3,1,1,2,E,1,2,1,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!
4,1,1,#NULL!,C,1,2,1,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!
4,1,1,2,E,1,1,2,5,1,1,1,1,1,1,1,#NULL!
4,2,1,2,E,1,2,1,1,1,1,1,1,1,1,4,#NULL!
3,2,1,2,C,1,2,1,1,1,1,1,1,1,1,#NULL!,#NULL!
4,1,1,2,E,1,2,1,1,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!
3,1,1,1,,1,2,1,1,1,1,1,1,1,1,1,#NULL!
3,2,1,#NULL!,C,1,2,1,1,1,1,1,1,1,1,1,#NULL!
3,2,1,2,E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
5,1,2,2,E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
4,1,1,1,E,1,1,1,1,1,1,1,1,1,1,1,#NULL!
4,1,2,2,C,1,1,1,1,1,1,1,1,1,1,1,#NULL!
3,2,1,2,E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
4,1,2,2,E,1,1,#NULL!,#NULL!,1,2,1,1,1,1,1,#NULL!
3,1,1,2,E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
3,1,1,2,E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
4,1,2,2,C,1,2,1,1,1,1,1,1,1,1,1,#NULL!
4,1,2,1,B  E,1,1,1,1,1,1,1,1,1,1,1,#NULL!
3,2,1,1,E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
4,1,2,2,E,1,1,1,1,1,1,1,1,1,1,1,#NULL!
5,2,3,2,E,1,1,1,1,1,5,1,1,1,1,1,#NULL!
5,2,3,2,E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
4,1,2,2,E,1,1,1,1,1,1,1,1,1,1,1,#NULL!
6,2,4,2,E,1,2,1,1,1,3,1,1,1,1,1,#NULL!
5,2,4,2,E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
6,2,3,2,E,1,2,1,1,1,#NULL!,#NULL!,1,1,1,1,#NULL!
5,1,3,2,E,1,1,#NULL!,#NULL!,3,2,1,1,1,1,1,#NULL!
5,1,3,1,E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
5,1,3,2,E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
5,2,3,2,E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
6,2,4,2,E,1,1,2,5,1,1,1,1,1,1,1,#NULL!
6,1,4,2,E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
5,1,3,2,E,1,1,6,2,2,3,1,1,1,1,1,#NULL!
5,1,3,2,E,1,1,3,5,2,3,1,1,1,1,1,#NULL!
5,1,3,2,E,1,1,2,5,3,1,1,1,1,1,1,#NULL!
5,1,3,2,E,1,1,2,5,1,2,1,1,1,1,1,#NULL!
5,2,3,2,E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
4,2,1,2,C,1,2,1,1,1,1,1,1,1,1,1,#NULL!
5,2,3,2,E,4,1,5,4,4,1,1,1,1,1,1,#NULL!
4,2,2,2,E,1,1,1,1,1,1,1,1,1,1,1,#NULL!
5,1,3,2,E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
4,2,2,2,E,2,1,5,8,5,6,2,1,1,1,1,#NULL!
4,2,2,2,E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
6,2,4,2,E,1,1,7,2,2,3,1,1,1,1,1,#NULL!
5,1,3,2,E,1,2,1,1,5,1,1,1,1,1,1,#NULL!
4,1,2,1,D,1,2,1,1,1,1,1,1,1,1,1,#NULL!
5,1,3,2,C,1,2,1,1,1,1,1,1,1,1,1,#NULL!
5,1,3,2,E,1,2,1,1,1,2,1,1,1,1,1,#NULL!
4,1,2,2,E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
6,2,3,2,E,3,1,5,5,5,5,4,1,1,1,1,#NULL!
4,1,2,1,C,1,1,1,1,1,1,1,1,1,1,3,#NULL!
4,1,2,2,E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
4,1,2,2,E,1,1,#NULL!,#NULL!,2,2,1,1,1,1,4,#NULL!
6,2,4,2,E,1,1,2,5,1,1,1,1,1,1,1,#NULL!
4,2,2,2,C E,1,1,1,1,1,1,#NULL!,1,1,1,1,#NULL!
5,2,3,2,E,1,1,3,5,2,1,1,1,1,1,1,#NULL!
5,2,3,1,A,1,2,1,1,1,1,1,1,1,1,1,#NULL!
3,1,1,2,E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
4,1,1,2,E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
3,1,1,2,E,3,1,2,5,#NULL!,3,4,2,3,3,3,#NULL!
3,1,1,2,E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
3,1,1,2,E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
4,2,1,2,E,1,1,1,1,1,1,1,1,1,1,1,#NULL!
3,2,1,2,E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
3,1,1,2,E,1,1,3,5,4,3,1,1,1,1,3,#NULL!
3,2,1,2,E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
3,2,1,1,E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
4,2,1,2,A,1,2,1,1,1,1,1,1,1,1,1,#NULL!
3,1,1,2,E,1,2,1,1,1,1,1,1,1,1,3,#NULL!
3,1,1,2,E,1,#NULL!,#NULL!,#NULL!,1,1,1,1,1,1,1,#NULL!
4,2,1,#NULL!,E,1,2,1,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!
3,2,1,2,E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
3,2,1,1,,1,2,1,1,1,1,1,1,1,1,1,#NULL!
3,2,1,2,E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
4,2,1,2,E,6,1,3,5,4,6,1,1,1,3,1,#NULL!
4,2,1,2,C E,1,1,1,1,1,1,1,1,1,1,1,#NULL!
4,1,2,2,E,2,1,4,8,2,5,1,1,1,2,3,#NULL!
5,2,2,2,E,1,1,5,4,5,4,1,1,1,1,1,#NULL!
5,2,2,2,E,1,1,2,5,3,1,1,1,1,1,1,#NULL!
4,1,2,2,E,1,1,1,1,#NULL!,2,1,1,1,1,1,#NULL!
4,1,2,1,,1,2,1,1,1,1,1,1,1,1,1,#NULL!
5,2,3,2,C,1,2,1,1,1,1,1,1,1,1,1,#NULL!
6,1,4,2,E,7,1,#NULL!,#NULL!,1,1,1,1,1,1,1,#NULL!
5,1,3,2,DE,1,1,4,5,2,2,1,1,1,1,1,#NULL!
4,1,2,2,C,1,1,#NULL!,#NULL!,1,1,1,1,1,1,1,#NULL!
5,1,3,1,E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
4,2,2,2,E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
5,2,3,2,C,1,2,1,1,1,1,1,1,1,1,1,#NULL!
5,2,2,2,C,1,2,1,1,1,1,1,1,1,1,1,#NULL!
5,2,2,2,E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
4,2,2,2,B,1,2,1,1,1,1,1,1,1,1,1,#NULL!
5,1,2,2,E,1,1,#NULL!,#NULL!,#NULL!,1,1,1,1,1,1,#NULL!
5,2,2,2,E,1,#NULL!,5,2,2,3,1,1,1,1,1,#NULL!
5,2,2,2,E,3,1,6,4,4,1,1,1,1,1,1,#NULL!
7,2,4,2,E,3,1,7,2,7,1,1,1,1,3,1,#NULL!
5,1,3,2,E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
4,1,2,2,E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
4,1,2,2,E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
5,1,3,2,E,1,2,1,1,2,1,1,1,1,1,1,#NULL!
4,1,2,2,E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
5,1,3,2,E,1,1,3,2,1,2,1,1,1,1,1,#NULL!
6,2,4,2,C,1,2,1,1,1,1,1,1,1,1,1,#NULL!
6,1,3,1,,1,2,1,1,1,1,1,1,1,1,4,#NULL!
6,2,4,2,E,1,1,1,1,2,1,1,1,1,1,3,#NULL!
5,1,3,2,E,1,1,2,5,1,1,1,1,1,1,1,#NULL!
5,2,3,2,E,1,2,1,1,1,1,1,1,1,1,2,#NULL!
5,2,3,2,E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
5,2,4,2,E,5,1,7,3,5,6,2,1,2,1,1,#NULL!
4,1,2,1,B,1,1,1,1,1,3,1,1,1,1,2,#NULL!
6,2,4,1,A   E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
4,1,2,1,E,1,1,1,1,2,2,1,1,1,1,1,#NULL!
5,2,3,2,C,1,1,1,1,1,3,1,1,1,1,1,#NULL!
5,1,3,2,E,3,1,4,5,4,3,1,1,1,1,1,#NULL!
5,1,3,2,E,1,2,1,1,1,1,1,1,1,1,#NULL!,#NULL!
7,2,3,2,B,1,1,#NULL!,#NULL!,1,1,1,1,1,#NULL!,1,#NULL!
6,1,4,2,E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
7,1,4,2,E,1,1,2,5,1,1,1,1,1,1,1,#NULL!
6,1,3,2,C,1,2,1,1,1,1,1,1,1,1,#NULL!,#NULL!
5,1,3,2,E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
4,1,2,2,E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
5,2,3,2,E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
5,2,3,2,E,1,1,2,5,1,2,1,1,1,1,1,#NULL!
5,2,3,2,E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
4,2,2,2,C,1,2,1,1,1,1,1,1,1,1,1,#NULL!
5,1,2,2,E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
6,1,4,2,C,1,1,1,1,1,1,1,1,1,1,1,#NULL!
4,1,2,2,E,#NULL!,2,#NULL!,#NULL!,1,#NULL!,1,1,1,1,4,#NULL!
5,1,2,2,E,4,1,4,2,1,#NULL!,6,3,1,6,1,#NULL!
5,2,2,2,E,1,1,1,1,1,5,1,1,1,1,1,#NULL!
4,1,2,2,E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
4,1,2,2,E,1,1,2,5,3,2,1,1,1,1,1,#NULL!
4,2,2,2,E,1,1,3,2,1,#NULL!,1,1,1,1,1,#NULL!
4,2,2,2,E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
4,1,2,2,E,1,1,3,5,4,1,1,1,1,1,1,#NULL!
5,1,2,2,E,1,2,1,1,1,1,1,1,1,1,3,#NULL!
5,2,2,2,C E,1,1,#NULL!,#NULL!,1,1,1,1,1,1,1,#NULL!
5,1,2,2,E,1,1,2,5,1,1,1,1,1,1,1,#NULL!
5,2,2,2,E,1,1,2,2,1,1,1,1,1,#NULL!,1,#NULL!
4,1,2,2,E,1,1,3,3,1,2,1,1,1,1,3,#NULL!
4,1,2,2,E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
5,1,2,2,C,1,1,1,1,1,1,1,1,1,1,1,#NULL!
4,1,2,2,C,1,2,1,1,1,1,1,1,1,1,3,#NULL!
4,1,2,2,E,1,1,4,5,5,2,1,1,1,1,1,#NULL!
5,2,2,1,E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
4,1,2,2,E,1,1,1,1,1,2,1,1,1,1,1,#NULL!
4,1,2,2,E,1,2,1,1,1,2,1,1,1,1,1,#NULL!
3,1,1,1,E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
4,2,2,2,E,1,1,3,5,1,1,1,1,1,1,1,#NULL!
3,1,1,2,AB  E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
3,2,1,2,E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
3,2,1,2,E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
3,1,1,2,E,1,1,1,1,1,1,1,1,1,1,1,#NULL!
3,2,1,#NULL!,,1,2,1,1,1,1,1,1,1,1,1,#NULL!
3,1,1,2,E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
3,2,1,1,D,2,1,2,6,1,1,1,1,1,1,1,#NULL!
3,2,1,2,E,1,2,1,1,1,1,1,1,1,1,3,#NULL!
3,2,1,2,E,1,1,5,5,1,2,1,1,1,1,1,#NULL!
5,1,3,2,E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
4,1,2,2,E,1,1,2,5,1,1,1,1,1,1,1,#NULL!
4,1,1,2,E,1,#NULL!,1,1,1,1,1,1,1,1,4,#NULL!
3,1,1,2,E,1,1,1,1,1,1,1,1,1,1,1,#NULL!
3,2,1,2,E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
3,1,1,2,E,1,2,1,1,1,1,1,1,1,1,2,#NULL!
3,2,1,2,E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
4,2,2,2,E,1,1,2,5,1,1,1,1,1,1,1,#NULL!
3,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,#NULL!
3,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,#NULL!
4,1,2,2,E,1,1,1,1,1,2,1,1,1,1,1,#NULL!
4,2,2,2,E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
4,2,2,2,E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
4,2,2,2,C,1,2,1,1,1,1,1,1,1,1,1,#NULL!
5,1,2,2,E,1,2,1,1,1,2,1,1,1,1,1,#NULL!
5,1,2,1,E,1,1,4,6,6,4,1,1,1,1,1,#NULL!
4,2,2,2,E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
5,2,2,2,E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
4,1,2,2,E,3,1,1,1,2,1,1,1,1,1,1,#NULL!
4,2,2,2,E,6,1,3,5,1,6,1,1,1,1,1,#NULL!
4,1,2,2,E,1,1,1,1,1,1,1,1,1,1,1,#NULL!
6,2,4,2,C,1,1,1,1,1,3,1,1,1,1,1,#NULL!
6,2,4,2,E,1,1,#NULL!,#NULL!,1,3,1,1,1,1,1,#NULL!
6,2,4,2,E,1,1,1,1,1,1,1,1,1,1,1,#NULL!
6,1,4,2,E,7,1,3,3,3,2,1,1,1,1,1,#NULL!
7,2,4,2,E,7,1,7,2,1,1,1,1,1,2,3,#NULL!
6,2,4,2,E,1,1,3,5,1,3,1,1,1,1,1,#NULL!
6,1,4,2,E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
7,1,4,1,E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
6,1,4,2,E,2,1,2,5,1,2,1,1,1,1,1,#NULL!
6,1,4,1,,1,2,1,1,1,1,1,1,1,1,1,#NULL!
6,1,4,2,E,7,1,1,1,1,6,1,1,1,1,1,#NULL!
6,2,4,2,E,1,1,6,6,1,1,1,1,1,1,1,#NULL!
7,2,4,2,E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
6,1,4,2,E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
5,1,3,1,E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
5,2,3,2,B,1,2,1,1,1,1,1,1,1,1,1,#NULL!
5,1,3,2,E,3,2,1,1,1,1,1,1,1,1,1,#NULL!
6,1,4,2,E,1,1,#NULL!,#NULL!,1,1,1,1,1,1,1,#NULL!
7,2,4,2,E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
6,2,4,2,E,1,1,2,6,2,1,1,1,1,1,1,#NULL!
5,1,3,1,E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
4,1,2,2,C,1,2,1,1,1,1,1,1,1,1,1,#NULL!
6,2,2,2,C E,1,1,7,4,1,1,1,1,1,1,1,#NULL!
6,2,4,2,A   E,7,1,1,1,1,5,1,1,1,1,2,#NULL!
5,2,3,2,E,4,1,7,8,7,6,3,1,1,4,1,#NULL!
4,1,2,2,E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
4,1,2,2,E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
4,2,2,2,C E,1,2,1,1,1,1,1,1,1,1,3,#NULL!
5,2,3,2,E,2,1,7,6,#NULL!,1,1,1,1,1,1,#NULL!
5,2,3,1,D,1,2,1,1,1,1,1,1,1,1,1,#NULL!
4,2,2,2,C,1,2,1,1,1,1,1,1,1,1,1,#NULL!
3,#NULL!,5,2,B,1,#NULL!,3,3,4,4,6,4,#NULL!,1,#NULL!,#NULL!
5,1,3,2,BC,1,1,1,1,1,6,1,1,1,1,1,#NULL!
4,2,3,2,E,2,1,3,8,3,2,1,1,1,1,2,#NULL!
4,2,2,2,E,1,1,2,5,3,1,1,1,1,1,1,#NULL!
4,1,2,2,A,1,1,#NULL!,#NULL!,4,1,1,1,1,1,1,#NULL!
4,1,2,2,E,1,1,1,1,1,1,1,1,1,1,1,#NULL!
5,1,3,2,E,3,1,3,5,5,3,1,1,1,1,1,#NULL!
5,2,2,2,E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
1,1,1,1,A,1,#NULL!,1,1,1,1,1,1,1,1,1,#NULL!
5,1,3,2,E,1,1,1,1,1,3,1,1,1,1,2,#NULL!
6,2,4,2,C,2,1,7,3,#NULL!,2,1,1,2,3,1,#NULL!
5,1,2,2,C,1,2,1,1,1,1,1,1,1,1,1,#NULL!
3,2,1,2,E,1,1,1,1,1,2,1,1,1,1,3,#NULL!
3,2,1,2,E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
5,2,3,2,E,1,1,1,1,2,2,1,1,1,1,1,#NULL!
4,1,2,2,E,1,1,3,5,3,2,1,1,1,1,1,#NULL!
4,1,2,2,E,1,1,2,5,1,1,1,1,1,1,1,#NULL!
4,1,2,2,B,1,1,2,5,1,2,1,1,1,1,1,#NULL!
4,1,2,1,,1,1,#NULL!,#NULL!,1,1,1,1,1,1,1,#NULL!
5,1,2,2,E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
4,1,2,2,E,1,1,2,5,2,1,1,1,1,1,1,#NULL!
4,1,2,2,E,1,#NULL!,#NULL!,#NULL!,1,2,1,1,1,1,1,#NULL!
4,2,2,2,E,4,1,3,5,3,1,1,1,1,1,1,#NULL!
4,1,2,2,C,1,1,1,1,1,1,1,1,1,1,3,#NULL!
5,2,2,2,C,1,2,1,1,1,1,1,1,1,1,1,#NULL!
4,1,2,2,E,1,1,3,6,3,2,1,1,1,1,1,#NULL!
4,2,2,2,E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
5,2,2,2,E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
5,1,2,2,E,1,2,1,1,1,1,1,1,1,1,3,#NULL!
4,1,2,2,E,6,1,#NULL!,#NULL!,5,6,4,1,1,2,1,#NULL!
4,2,2,1,E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
4,2,2,2,E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
6,2,3,2,E,2,2,1,1,1,1,1,1,1,1,3,#NULL!
4,2,2,2,C,1,2,1,1,1,1,1,1,1,1,1,#NULL!
4,2,2,2,E,4,#NULL!,#NULL!,#NULL!,3,3,2,1,1,1,1,#NULL!
5,1,2,2,E,1,2,1,1,4,1,1,1,1,1,1,#NULL!
5,1,2,2,E,1,1,1,1,1,1,1,1,1,1,1,#NULL!
4,1,2,2,E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
4,1,2,2,E,1,1,2,5,2,6,1,1,1,1,1,#NULL!
4,1,2,2,E,1,#NULL!,#NULL!,#NULL!,1,1,1,1,1,1,4,#NULL!
5,1,2,2,E,2,1,4,5,5,4,1,1,1,1,1,#NULL!
5,1,2,2,E,1,1,#NULL!,#NULL!,2,1,1,1,1,1,1,#NULL!
4,1,2,2,E,1,1,2,4,1,2,1,1,1,1,1,#NULL!
5,2,2,2,E,1,2,1,1,1,1,1,1,1,1,1,#NULL!
4,2,2,2,E,2,1,1,1,1,1,1,1,1,1,1,#NULL!
4,2,2,2,E,1,1,2,6,2,4,1,1,1,1,1,#NULL!
3,2,1,2,E,1,1,3,5,1,1,1,1,1,1,1,#NULL!
